name,element,GW,bonus,assists,clean_sheets,goals_conceded,minutes,own_goals,penalties_saved,saves,selected,transfers_balance,yellow_cards,value,total_points,mean_reversion
Luke Shaw,398,5,0,0,1,2,180,0,0,0,5.1,-1878561,1,5.3,6,-0.20000000000000018
Luke Shaw,398,6,0,0,1,2,180,0,0,0,4.2,-1971982,1,5.3,6,-0.16666666666666696
Luke Shaw,398,7,0,0,1,2,180,0,0,0,3.6,-2022334,1,5.2,6,-0.14285714285714324
Luke Shaw,398,8,0,0,1,2,180,0,0,0,3.4,-2044952,1,5.2,6,-0.125
Luke Thomas,693,4,0,0,0,0,22,0,0,0,0.0,1556,0,4.0,1,0.0
Luke Thomas,693,5,0,0,0,2,112,0,0,0,0.0,2478,0,4.0,2,0.0
Luke Thomas,693,6,0,0,0,10,202,0,0,0,0.1,2838,0,4.0,0,0.0
Luke Thomas,693,7,0,0,0,12,292,0,0,0,0.1,3058,0,4.0,1,0.0
Luke Thomas,693,8,0,0,0,13,357,0,0,0,0.1,3368,0,4.0,3,0.3999999999999999
Mads Bech Sørensen,93,1,0,0,0,0,0,0,0,0,0.2,-256,0,4.0,0,0.0
Mads Bech Sørensen,93,2,0,0,0,0,0,0,0,0,0.2,-1379,0,4.0,0,0.0
Mads Bech Sørensen,93,3,0,0,0,0,0,0,0,0,0.2,-2262,0,4.0,0,0.0
Mads Bech Sørensen,93,4,0,0,0,0,0,0,0,0,0.2,-5024,0,4.0,0,0.0
Mads Bech Sørensen,93,5,0,0,0,0,0,0,0,0,0.1,-6905,0,4.0,0,0.0
Mads Bech Sørensen,93,6,0,0,0,0,0,0,0,0,0.1,-8315,0,4.0,0,0.0
Mads Bech Sørensen,93,7,0,0,0,0,0,0,0,0,0.1,-9471,0,4.0,0,0.0
Mads Bech Sørensen,93,8,0,0,0,0,0,0,0,0,0.1,-10023,0,4.0,0,0.0
Mads Juel Andersen,315,1,0,0,0,2,75,0,0,0,0.7,-2256,1,4.0,0,0.0
Mads Juel Andersen,315,2,0,0,0,2,75,0,0,0,0.7,-7661,1,4.0,0,0.0
Mads Juel Andersen,315,3,0,0,0,2,88,0,0,0,0.6,-10681,1,4.0,1,0.0
Mads Juel Andersen,315,4,1,0,0,4,178,0,0,0,0.9,11032,1,4.0,9,2.1666666666666665
Mads Juel Andersen,315,5,1,0,0,5,268,0,0,0,1.4,63317,1,4.0,11,0.8666666666666667
Mads Juel Andersen,315,6,1,0,0,5,268,0,0,0,1.8,101915,1,4.0,11,-1.666666666666667
Mads Juel Andersen,315,7,1,0,0,5,313,0,0,0,1.9,114594,1,4.0,12,-4.047619047619048
Mads Juel Andersen,315,8,1,0,0,6,371,0,0,0,1.8,104069,1,4.0,13,-4.208333333333334
Mads Roerslev Rasmussen,114,1,0,0,0,0,18,0,0,0,0.1,-258,0,4.5,1,0.0
Mads Roerslev Rasmussen,114,2,0,0,0,0,30,0,0,0,0.1,-778,0,4.5,2,0.0
Mads Roerslev Rasmussen,114,3,0,0,0,0,30,0,0,0,0.1,-1124,0,4.5,2,0.0
Mads Roerslev Rasmussen,114,4,0,0,0,0,30,0,0,0,0.1,-1594,0,4.4,2,0.08333333333333326
Mads Roerslev Rasmussen,114,5,0,0,0,1,78,0,0,0,0.1,-1693,0,4.4,3,0.0
Mads Roerslev Rasmussen,114,6,0,0,0,2,138,0,0,0,0.1,-1255,0,4.4,5,0.16666666666666652
Mads Roerslev Rasmussen,114,7,0,0,0,2,139,0,0,0,0.1,-1478,0,4.4,6,-0.3333333333333335
Mads Roerslev Rasmussen,114,8,0,0,0,4,229,0,0,0,0.1,-1372,0,4.4,7,-1.166666666666667
Malang Sarr,214,1,0,0,0,0,0,0,0,0,0.1,-500,0,4.5,0,0.0
Malang Sarr,214,2,0,0,0,0,0,0,0,0,0.1,-1467,0,4.5,0,0.0
Malang Sarr,214,3,0,0,0,0,0,0,0,0,0.1,-1960,0,4.5,0,0.0
Malang Sarr,214,4,0,0,0,0,0,0,0,0,0.1,-2655,0,4.4,0,0.0
Malang Sarr,214,5,0,0,0,0,0,0,0,0,0.1,-2967,0,4.4,0,0.0
Malang Sarr,214,6,0,0,0,0,0,0,0,0,0.1,-3425,0,4.4,0,0.0
Malang Sarr,214,7,0,0,0,0,0,0,0,0,0.1,-3701,0,4.4,0,0.0
Malang Sarr,214,8,0,0,0,0,0,0,0,0,0.1,-3787,0,4.4,0,0.0
Malo Gusto,203,1,0,0,0,0,14,0,0,0,1.2,1242,0,4.0,1,0.0
Malo Gusto,203,2,0,0,0,2,96,0,0,0,3.3,179025,0,4.0,2,0.0
Malo Gusto,203,3,2,2,1,2,186,0,0,0,8.5,653070,0,4.1,16,0.0
Malo Gusto,203,4,2,2,1,3,262,0,0,0,12.5,1046434,0,4.2,18,2.916666666666667
Malo Gusto,203,5,2,2,2,3,352,0,0,0,14.0,1189010,0,4.2,24,0.1999999999999993
Malo Gusto,203,6,2,2,2,4,409,0,0,0,12.9,1092670,0,4.3,22,-5.499999999999998
Malo Gusto,203,7,2,2,2,4,409,0,0,0,8.8,684545,0,4.2,22,-6.333333333333332
Malo Gusto,203,8,2,2,2,4,409,0,0,0,8.0,595484,0,4.2,22,-6.791666666666668
Manuel Akanji,341,1,0,0,1,0,90,0,0,0,5.8,62890,0,5.0,6,0.0
Manuel Akanji,341,2,1,0,2,0,180,0,0,0,9.9,399781,0,5.1,13,0.0
Manuel Akanji,341,3,1,0,2,0,180,0,0,0,11.1,528243,0,5.1,13,0.0
Manuel Akanji,341,4,1,0,2,1,270,0,0,0,8.7,309910,0,5.1,15,1.083333333333334
Manuel Akanji,341,5,1,0,2,2,360,0,0,0,8.4,282348,0,5.0,17,-0.8666666666666654
Manuel Akanji,341,6,1,0,3,2,450,0,0,0,8.3,279144,1,5.0,22,-0.6666666666666661
Manuel Akanji,341,7,1,0,3,4,540,0,0,0,7.9,237931,1,5.0,23,-2.428571428571429
Manuel Akanji,341,8,1,0,3,4,540,0,0,0,7.5,196458,1,5.0,23,-4.166666666666668
Marc Cucurella Saseta,198,1,0,0,0,0,0,0,0,0,0.6,-3038,0,5.0,0,0.0
Marc Cucurella Saseta,198,2,0,0,0,0,0,0,0,0,0.5,-9352,0,5.0,0,0.0
Marc Cucurella Saseta,198,3,0,0,0,0,0,0,0,0,0.5,-13809,0,4.9,0,0.0
Marc Cucurella Saseta,198,4,0,0,0,0,0,0,0,0,0.5,-18721,0,4.9,0,0.0
Marc Cucurella Saseta,198,5,0,0,0,0,0,0,0,0,0.4,-21822,0,4.9,0,0.0
Marc Cucurella Saseta,198,6,0,0,0,0,0,0,0,0,0.4,-24510,0,4.8,0,0.0
Marc Cucurella Saseta,198,7,0,0,1,0,90,0,0,0,0.5,-17832,1,4.8,5,0.7142857142857143
Marc Cucurella Saseta,198,8,0,0,1,1,180,0,0,0,0.5,-13478,2,4.8,6,-0.29166666666666674
Marc Guéhi,228,1,0,0,1,0,90,0,0,0,1.9,5460,0,4.5,6,0.0
Marc Guéhi,228,2,0,0,1,1,180,0,0,0,1.9,3454,0,4.5,8,0.0
Marc Guéhi,228,3,0,0,1,2,270,0,0,0,1.8,1172,0,4.5,10,0.0
Marc Guéhi,228,4,0,0,1,4,360,0,0,0,1.8,-1070,0,4.5,11,0.75
Marc Guéhi,228,5,0,0,1,4,360,0,0,0,1.5,-28969,0,4.5,11,-0.4666666666666668
Marc Guéhi,228,6,2,0,2,4,450,0,0,0,1.4,-34258,0,4.5,19,0.16666666666666785
Marc Guéhi,228,7,3,0,3,4,540,0,0,0,1.7,-15596,0,4.5,26,-0.6666666666666661
Marc Guéhi,228,8,6,0,4,4,630,0,0,0,2.1,26450,0,4.5,35,-2.916666666666668
Marcos Senesi,83,1,0,0,0,1,59,0,0,0,0.2,-702,0,4.5,1,0.0
Marcos Senesi,83,2,0,0,0,4,142,0,0,0,0.1,-2731,0,4.4,2,0.0
Marcos Senesi,83,3,0,0,0,4,142,0,0,0,0.1,-2764,0,4.4,2,0.0
Marcos Senesi,83,4,0,1,0,6,232,0,0,0,0.2,-2872,0,4.4,6,1.0833333333333333
Marcos Senesi,83,5,0,1,0,6,248,0,0,0,0.2,-2777,0,4.4,7,0.2666666666666666
Marcos Senesi,83,6,0,1,0,6,255,0,0,0,0.1,-3576,1,4.4,7,-0.833333333333333
Marcos Senesi,83,7,0,1,0,10,345,0,0,0,0.1,-3829,1,4.4,7,-2.095238095238096
Marcos Senesi,83,8,0,1,0,13,435,0,0,0,0.1,-3857,1,4.4,8,-2.0
Mason Holgate,255,1,0,0,0,0,0,0,0,0,1.9,-5759,0,4.0,0,0.0
Mason Holgate,255,2,0,0,0,0,0,0,0,0,1.6,-20948,0,4.0,0,0.0
Mason Holgate,255,3,0,0,0,0,0,0,0,0,1.4,-34614,0,4.0,0,0.0
Mason Holgate,255,4,0,0,0,0,0,0,0,0,1.1,-64947,0,4.0,0,0.0
Mason Holgate,255,5,0,0,0,0,0,0,0,0,0.9,-79235,0,4.0,0,0.0
Mason Holgate,255,6,0,0,0,0,0,0,0,0,0.8,-90962,0,4.0,0,0.0
Mason Holgate,255,7,0,0,0,0,0,0,0,0,0.7,-100675,0,4.0,0,0.0
Mason Holgate,255,8,0,0,0,0,0,0,0,0,0.7,-105583,0,4.0,0,0.0
Mathias Jorgensen,121,1,0,0,0,0,6,0,0,0,0.1,-302,0,4.5,1,0.0
Mathias Jorgensen,121,2,0,0,0,0,6,0,0,0,0.1,-1071,0,4.5,1,0.0
Mathias Jorgensen,121,3,0,0,0,0,6,0,0,0,0.1,-1587,0,4.5,1,0.0
Mathias Jorgensen,121,4,0,0,0,0,6,0,0,0,0.1,-2154,0,4.4,1,0.0
Mathias Jorgensen,121,5,0,0,0,0,6,0,0,0,0.1,-2441,0,4.4,1,0.0
Mathias Jorgensen,121,6,0,0,0,0,6,0,0,0,0.1,-2760,0,4.4,1,0.0
Mathias Jorgensen,121,7,0,0,0,0,6,0,0,0,0.1,-3038,0,4.4,1,0.0
Mathias Jorgensen,121,8,0,0,0,0,6,0,0,0,0.1,-3137,0,4.4,1,0.0
Matt Doherty,598,1,0,0,0,0,0,0,0,0,0.3,-767,0,4.5,0,0.0
Matt Doherty,598,2,0,0,0,0,0,0,0,0,0.3,-4617,0,4.5,0,0.0
Matt Doherty,598,3,0,0,0,0,0,0,0,0,0.2,-6887,0,4.4,0,0.0
Matt Doherty,598,4,0,0,0,0,0,0,0,0,0.2,-8651,0,4.4,0,0.0
Matt Doherty,598,5,0,0,0,2,30,0,0,0,0.2,-9872,0,4.4,0,0.0
Matt Doherty,598,6,0,0,0,3,75,0,0,0,0.2,-10826,0,4.3,1,0.16666666666666666
Matt Doherty,598,7,0,0,0,3,91,0,0,0,0.2,-10989,0,4.3,2,0.09523809523809523
Matt Doherty,598,8,0,0,0,4,136,0,0,0,0.2,-10995,0,4.3,3,-0.25
Matt Targett,428,1,0,0,0,0,0,0,0,0,0.2,-1375,0,4.5,0,0.0
Matt Targett,428,2,0,0,0,0,0,0,0,0,0.2,-3585,0,4.4,0,0.0
Matt Targett,428,3,0,0,0,1,3,0,0,0,0.2,-4298,0,4.4,1,0.0
Matt Targett,428,4,0,0,0,4,76,0,0,0,0.2,-4819,1,4.4,1,0.16666666666666669
Matt Targett,428,5,0,0,0,4,76,0,0,0,0.2,-5146,1,4.4,1,-0.06666666666666665
Matt Targett,428,6,0,0,0,4,76,0,0,0,0.1,-6045,1,4.4,1,-0.33333333333333337
Matt Targett,428,7,0,0,0,4,76,0,0,0,0.1,-6429,1,4.3,1,-0.2857142857142857
Matt Targett,428,8,0,0,0,4,77,0,0,0,0.1,-6551,1,4.3,2,-0.125
Matty Cash,36,1,0,0,0,4,86,0,0,0,7.6,4505,1,4.5,-1,0.0
Matty Cash,36,2,0,0,1,4,176,0,0,0,7.8,37062,1,4.5,5,0.0
Matty Cash,36,3,3,0,1,5,266,0,0,0,9.8,207658,1,4.5,22,0.0
Matty Cash,36,4,3,0,1,8,356,1,0,0,14.8,652082,1,4.6,21,3.083333333333334
Matty Cash,36,5,3,0,1,9,446,1,0,0,16.8,840333,2,4.7,22,-2.1999999999999993
Matty Cash,36,6,3,0,2,9,536,1,0,0,18.3,988494,2,4.7,28,-5.5
Matty Cash,36,7,4,1,2,10,626,1,0,0,26.0,1736279,2,4.9,34,-4.9523809523809526
Matty Cash,36,8,4,1,2,11,707,1,0,0,31.0,2272256,2,5.0,36,-7.125
Max Aarons,643,1,0,0,0,1,74,0,0,0,0.1,2038,0,4.5,2,0.0
Max Aarons,643,2,0,0,0,4,164,0,0,0,0.2,4173,0,4.5,3,0.0
Max Aarons,643,3,0,0,0,6,254,0,0,0,0.2,4360,0,4.5,4,0.0
Max Aarons,643,4,0,0,0,8,344,0,0,0,0.2,4262,1,4.5,4,0.25
Max Aarons,643,5,0,0,1,8,434,0,0,0,0.2,3973,1,4.5,10,0.9333333333333331
Max Aarons,643,6,0,0,1,11,524,0,0,0,0.2,4709,1,4.5,11,-0.33333333333333304
Max Aarons,643,7,0,0,1,15,614,0,0,0,0.2,7013,1,4.5,11,-1.904761904761905
Max Aarons,643,8,0,0,1,15,618,0,0,0,0.2,8419,1,4.5,12,-3.541666666666666
Max Kilman,563,1,0,0,0,1,90,0,0,0,0.8,-476,0,4.5,2,0.0
Max Kilman,563,2,0,0,0,5,180,0,0,0,0.7,-5204,1,4.5,1,0.0
Max Kilman,563,3,2,0,1,5,270,0,0,0,0.7,-7367,1,4.5,9,0.0
Max Kilman,563,4,2,0,1,8,360,0,0,0,0.7,-8004,1,4.5,10,1.5
Max Kilman,563,5,2,0,1,11,450,0,0,0,0.7,-6144,1,4.5,11,-0.06666666666666732
Max Kilman,563,6,2,0,1,12,540,0,0,0,0.8,82,1,4.5,13,-2.333333333333333
Max Kilman,563,7,2,0,1,13,630,0,0,0,0.7,-9335,1,4.5,15,-2.6190476190476204
Max Kilman,563,8,2,0,1,14,720,0,0,0,0.7,-9930,1,4.5,17,-3.25
Max Lowe,484,1,0,0,0,1,79,0,0,0,0.1,-176,0,4.5,2,0.0
Max Lowe,484,2,0,0,0,2,124,0,0,0,0.1,-727,0,4.5,3,0.0
Max Lowe,484,3,0,0,0,2,124,0,0,0,0.1,-2149,0,4.5,3,0.0
Max Lowe,484,4,0,0,0,2,124,0,0,0,0.1,-3691,0,4.4,3,0.08333333333333348
Max Lowe,484,5,0,0,0,2,124,0,0,0,0.0,-4247,0,4.4,3,-0.20000000000000018
Max Lowe,484,6,0,0,0,2,124,0,0,0,0.0,-4622,0,4.4,3,-0.16666666666666652
Max Lowe,484,7,0,0,0,2,124,0,0,0,0.0,-4900,0,4.4,3,-0.1428571428571428
Max Lowe,484,8,0,0,0,2,124,0,0,0,0.0,-5025,0,4.4,3,-0.125
Michael Keane,257,1,0,0,0,1,90,0,0,0,0.3,-6,0,4.5,2,0.0
Michael Keane,257,2,0,0,0,5,180,0,0,0,0.3,-2017,1,4.5,1,0.0
Michael Keane,257,3,0,0,0,5,181,0,0,0,0.3,-3593,1,4.5,2,0.0
Michael Keane,257,4,0,0,0,5,181,0,0,0,0.3,-5698,1,4.4,2,0.08333333333333326
Michael Keane,257,5,0,0,0,5,181,0,0,0,0.2,-7247,1,4.4,2,0.1333333333333333
Michael Keane,257,6,0,0,0,5,181,0,0,0,0.2,-8571,1,4.4,2,-0.16666666666666674
Michael Keane,257,7,0,0,0,5,181,0,0,0,0.2,-9353,1,4.4,2,-0.1428571428571428
Michael Keane,257,8,0,0,0,5,181,0,0,0,0.2,-9975,1,4.4,2,-0.125
Michał Karbownik,136,1,0,0,0,0,0,0,0,0,0.0,-676,0,4.0,0,0.0
Michał Karbownik,136,2,0,0,0,0,0,0,0,0,0.0,-1388,0,4.0,0,0.0
Michał Karbownik,136,3,0,0,0,0,0,0,0,0,0.0,-1610,0,4.0,0,0.0
Michał Karbownik,136,4,0,0,0,0,0,0,0,0,0.0,-1832,0,4.0,0,0.0
Michał Karbownik,136,5,0,0,0,0,0,0,0,0,0.0,-1921,0,4.0,0,0.0
Michał Karbownik,136,6,0,0,0,0,0,0,0,0,0.0,-1994,0,4.0,0,0.0
Michał Karbownik,136,7,0,0,0,0,0,0,0,0,0.0,-2057,0,4.0,0,0.0
Michał Karbownik,136,8,0,0,0,0,0,0,0,0,0.0,-2101,0,4.0,0,0.0
Micky van de Ven,639,1,0,0,0,2,90,0,0,0,0.3,1849,0,4.5,1,0.0
Micky van de Ven,639,2,1,0,1,2,180,0,0,0,0.6,25862,0,4.5,8,0.0
Micky van de Ven,639,3,1,0,2,2,270,0,0,0,0.9,52876,0,4.5,14,0.0
Micky van de Ven,639,4,1,0,2,4,360,0,0,0,1.2,73205,0,4.5,15,1.833333333333333
Micky van de Ven,639,5,1,0,2,5,450,0,0,0,1.2,75470,1,4.5,16,-1.5333333333333332
Micky van de Ven,639,6,1,0,2,7,540,0,0,0,1.2,71093,1,4.5,17,-3.166666666666666
Micky van de Ven,639,7,1,0,2,8,630,0,0,0,1.4,86808,1,4.5,19,-3.1428571428571423
Micky van de Ven,639,8,4,0,3,8,720,0,0,0,2.0,152236,1,4.5,34,-1.8333333333333321
Milos Kerkez,595,1,0,0,0,1,90,0,0,0,0.2,36,0,4.5,2,0.0
Milos Kerkez,595,2,0,0,0,4,180,0,0,0,0.2,-288,0,4.5,3,0.0
Milos Kerkez,595,3,0,0,0,6,270,0,0,0,0.2,-909,0,4.5,4,0.0
Milos Kerkez,595,4,0,0,0,8,360,0,0,0,0.2,-1834,0,4.5,5,0.5
Milos Kerkez,595,5,0,0,1,8,433,0,0,0,0.2,-3225,1,4.5,10,0.7999999999999998
Milos Kerkez,595,6,0,0,1,11,523,1,0,0,0.2,-4037,1,4.5,9,-0.833333333333333
Milos Kerkez,595,7,0,0,1,14,605,1,0,0,0.2,-3976,1,4.5,10,-1.8571428571428568
Milos Kerkez,595,8,0,0,1,17,671,1,0,0,0.2,-3988,1,4.5,11,-2.916666666666666
Mohamed Dräger,444,1,0,0,0,0,0,0,0,0,0.2,-549,0,4.0,0,0.0
Mohamed Dräger,444,2,0,0,0,0,0,0,0,0,0.1,-1877,0,4.0,0,0.0
Mohamed Dräger,444,3,0,0,0,0,0,0,0,0,0.1,-2859,0,4.0,0,0.0
Mohamed Dräger,444,4,0,0,0,0,0,0,0,0,0.1,-5286,0,4.0,0,0.0
Mohamed Dräger,444,5,0,0,0,0,0,0,0,0,0.1,-6184,0,4.0,0,0.0
Mohamed Dräger,444,6,0,0,0,0,0,0,0,0,0.1,-7020,0,4.0,0,0.0
Mohamed Dräger,444,7,0,0,0,0,0,0,0,0,0.1,-7664,0,4.0,0,0.0
Mohamed Dräger,444,8,0,0,0,0,0,0,0,0,0.1,-7974,0,4.0,0,0.0
Moussa Niakhaté,457,1,0,0,0,0,0,0,0,0,0.0,-164,0,4.5,0,0.0
Moussa Niakhaté,457,2,0,0,0,0,1,0,0,0,0.0,-249,0,4.5,1,0.0
Moussa Niakhaté,457,3,0,0,0,1,34,0,0,0,0.0,-340,0,4.5,2,0.0
Moussa Niakhaté,457,4,0,0,0,1,34,0,0,0,0.0,-454,0,4.5,2,0.25
Moussa Niakhaté,457,5,0,0,0,1,34,0,0,0,0.0,-533,0,4.5,2,-0.26666666666666683
Moussa Niakhaté,457,6,0,0,0,3,124,0,0,0,0.0,-652,0,4.5,3,-0.33333333333333326
Moussa Niakhaté,457,7,0,0,0,4,179,0,0,0,0.0,-910,0,4.5,1,-0.7619047619047621
Moussa Niakhaté,457,8,0,0,0,4,179,0,0,0,0.0,-1043,0,4.5,1,-0.5
Murillo Santiago Costa dos Santos,696,4,0,0,0,0,0,0,0,0,0.0,78,0,4.5,0,0.0
Murillo Santiago Costa dos Santos,696,5,0,0,0,0,0,0,0,0,0.0,89,0,4.5,0,0.0
Murillo Santiago Costa dos Santos,696,6,0,0,0,0,0,0,0,0,0.0,63,0,4.5,0,0.0
Murillo Santiago Costa dos Santos,696,7,0,0,0,1,90,0,0,0,0.0,170,0,4.5,2,0.5
Murillo Santiago Costa dos Santos,696,8,1,0,1,1,180,0,0,0,0.0,1811,0,4.5,9,1.5333333333333337
Nathan Aké,342,1,1,0,1,0,78,0,0,0,6.1,123380,0,5.0,7,0.0
Nathan Aké,342,2,1,0,1,0,78,0,0,0,6.9,166213,0,5.1,7,0.0
Nathan Aké,342,3,1,0,1,1,168,0,0,0,6.6,144482,0,5.1,9,0.0
Nathan Aké,342,4,1,0,1,2,258,0,0,0,7.7,222086,0,5.1,17,2.333333333333333
Nathan Aké,342,5,1,0,1,2,259,0,0,0,7.8,235382,0,5.1,18,0.5999999999999996
Nathan Aké,342,6,1,0,1,2,292,0,0,0,7.1,166656,0,5.1,19,-1.8333333333333321
Nathan Aké,342,7,1,0,1,4,371,0,0,0,6.5,108236,0,5.1,20,-4.142857142857142
Nathan Aké,342,8,1,0,1,5,461,0,0,0,6.3,86395,0,5.1,22,-4.125
Nathan Collins,96,1,0,0,0,2,90,0,0,0,0.3,235,0,4.5,1,0.0
Nathan Collins,96,2,0,0,1,2,180,0,0,0,0.4,4340,0,4.5,7,0.0
Nathan Collins,96,3,0,0,1,3,270,0,0,0,0.4,5884,0,4.5,9,0.0
Nathan Collins,96,4,0,1,1,3,279,0,0,0,0.4,7775,0,4.5,13,1.833333333333333
Nathan Collins,96,5,0,1,1,4,369,0,0,0,0.4,11013,1,4.5,14,-0.8666666666666654
Nathan Collins,96,6,0,1,1,7,459,0,0,0,0.5,19039,1,4.5,15,-2.166666666666666
Nathan Collins,96,7,0,1,1,8,549,0,0,0,0.5,14081,1,4.5,17,-3.1428571428571423
Nathan Collins,96,8,0,1,1,10,639,0,0,0,0.5,12968,2,4.5,17,-3.708333333333334
Nathan Patterson,262,1,0,0,0,1,90,0,0,0,0.2,-139,0,4.5,2,0.0
Nathan Patterson,262,2,0,0,0,5,180,0,0,0,0.2,-1677,1,4.5,1,0.0
Nathan Patterson,262,3,0,0,0,6,270,0,0,0,0.2,-2551,1,4.5,3,0.0
Nathan Patterson,262,4,2,1,0,8,360,0,0,0,0.2,-1783,1,4.5,9,1.75
Nathan Patterson,262,5,2,1,0,8,363,0,0,0,0.2,-3143,1,4.5,10,0.666666666666667
Nathan Patterson,262,6,2,1,0,8,363,0,0,0,0.2,-2720,1,4.5,10,-1.5
Nathan Patterson,262,7,2,1,0,8,375,0,0,0,0.2,-2299,1,4.5,11,-3.095238095238095
Nathan Patterson,262,8,2,1,0,8,387,0,0,0,0.2,-3900,1,4.5,12,-3.083333333333334
Nathaniel Clyne,222,1,0,0,0,0,0,0,0,0,0.1,-725,0,4.5,0,0.0
Nathaniel Clyne,222,2,0,0,0,0,0,0,0,0,0.1,-2043,0,4.5,0,0.0
Nathaniel Clyne,222,3,0,0,0,0,0,0,0,0,0.1,-2781,0,4.4,0,0.0
Nathaniel Clyne,222,4,0,0,0,0,0,0,0,0,0.1,-3514,0,4.4,0,0.0
Nathaniel Clyne,222,5,0,0,0,0,0,0,0,0,0.1,-3868,0,4.4,0,0.0
Nathaniel Clyne,222,6,0,0,0,0,0,0,0,0,0.1,-4342,0,4.4,0,0.0
Nathaniel Clyne,222,7,0,0,0,0,0,0,0,0,0.1,-4627,0,4.4,0,0.0
Nathaniel Clyne,222,8,0,0,1,0,90,0,0,0,0.1,-4433,0,4.4,6,0.75
Nathaniel Phillips,306,1,0,0,0,0,0,0,0,0,0.3,-714,0,4.0,0,0.0
Nathaniel Phillips,306,2,0,0,0,0,0,0,0,0,0.2,-2594,0,4.0,0,0.0
Nathaniel Phillips,306,3,0,0,0,0,0,0,0,0,0.2,-3477,0,4.0,0,0.0
Nathaniel Phillips,306,4,0,0,0,0,0,0,0,0,0.2,-7954,0,4.0,0,0.0
Nathaniel Phillips,306,5,0,0,0,0,0,0,0,0,0.2,-9773,0,4.0,0,0.0
Nathaniel Phillips,306,6,0,0,0,0,0,0,0,0,0.2,-11241,0,4.0,0,0.0
Nathaniel Phillips,306,7,0,0,0,0,0,0,0,0,0.1,-12341,0,4.0,0,0.0
Nathaniel Phillips,306,8,0,0,0,0,0,0,0,0,0.1,-12887,0,4.0,0,0.0
Nayef Aguerd,522,1,0,0,0,1,90,0,0,0,0.6,-1085,0,4.5,2,0.0
Nayef Aguerd,522,2,0,0,0,2,156,0,0,0,0.5,-8845,0,4.5,7,0.0
Nayef Aguerd,522,3,0,0,0,2,156,0,0,0,0.5,-8085,0,4.5,7,0.0
Nayef Aguerd,522,4,0,0,0,3,246,0,0,0,0.7,2925,0,4.5,9,0.916666666666667
Nayef Aguerd,522,5,0,0,0,6,336,0,0,0,0.7,844,0,4.5,10,-0.666666666666667
Nayef Aguerd,522,6,0,0,0,9,426,0,0,0,0.7,1033,0,4.5,11,-0.9999999999999991
Nayef Aguerd,522,7,0,0,1,9,516,0,0,0,0.8,7488,0,4.5,17,-1.0
Nayef Aguerd,522,8,0,0,1,11,606,0,0,0,0.8,7436,0,4.5,18,-2.541666666666666
Neco Williams,467,1,0,0,0,0,18,0,0,0,0.3,-376,0,4.5,1,0.0
Neco Williams,467,2,0,0,0,1,108,0,0,0,0.3,-1257,0,4.5,3,0.0
Neco Williams,467,3,0,0,0,1,108,0,0,0,0.3,-2854,0,4.5,3,0.0
Neco Williams,467,4,0,0,0,1,108,0,0,0,0.2,-4788,0,4.5,3,0.16666666666666652
Neco Williams,467,5,0,0,0,1,108,0,0,0,0.2,-5720,0,4.4,3,-0.3999999999999999
Neco Williams,467,6,0,0,0,1,108,0,0,0,0.2,-7196,0,4.4,3,-0.3333333333333335
Neco Williams,467,7,0,0,0,1,108,0,0,0,0.2,-8297,0,4.4,3,-0.2857142857142856
Neco Williams,467,8,0,0,0,1,108,0,0,0,0.2,-8917,0,4.4,3,-0.25
Nuno Varela Tavares,23,1,0,0,0,0,0,0,0,0,0.3,-1132,0,4.0,0,0.0
Nuno Varela Tavares,23,2,0,0,0,0,0,0,0,0,0.3,-2855,0,4.0,0,0.0
Nuno Varela Tavares,23,3,0,0,0,0,0,0,0,0,0.3,-4100,0,4.0,0,0.0
Nuno Varela Tavares,23,4,0,0,0,0,18,0,0,0,0.3,1273,1,4.0,0,0.0
Nuno Varela Tavares,23,5,0,0,0,0,55,0,0,0,0.4,3874,1,4.0,1,0.2
Nuno Varela Tavares,23,6,0,0,0,2,93,0,0,0,0.4,2216,2,4.0,0,-0.16666666666666666
Nuno Varela Tavares,23,7,0,0,0,2,93,0,0,0,0.3,-809,2,4.0,0,-0.19047619047619047
Nuno Varela Tavares,23,8,0,0,0,2,93,0,0,0,0.3,-2244,2,4.0,0,-0.20833333333333331
Nélson Cabral Semedo,572,1,0,0,0,1,90,0,0,0,0.3,1457,0,4.5,2,0.0
Nélson Cabral Semedo,572,2,0,0,0,5,180,0,0,0,0.4,3335,0,4.5,2,0.0
Nélson Cabral Semedo,572,3,0,0,1,5,270,0,0,0,0.4,2588,1,4.5,7,0.0
Nélson Cabral Semedo,572,4,0,0,1,8,360,0,0,0,0.4,1710,2,4.5,7,0.8333333333333335
Nélson Cabral Semedo,572,5,0,0,1,11,450,0,0,0,0.4,2860,3,4.5,7,-0.33333333333333304
Nélson Cabral Semedo,572,6,0,0,1,12,533,0,0,0,0.5,6733,3,4.5,9,-1.333333333333333
Nélson Cabral Semedo,572,7,0,0,1,13,623,0,0,0,0.4,3075,3,4.5,11,-1.2380952380952381
Nélson Cabral Semedo,572,8,0,0,1,14,713,0,0,0,0.4,3464,4,4.5,12,-1.875
Oleksandr Zinchenko,31,1,0,0,0,0,0,0,0,0,6.3,-59826,0,5.0,0,0.0
Oleksandr Zinchenko,31,2,0,0,0,0,1,0,0,0,5.5,-126359,0,4.9,1,0.0
